all|0.0004051863857374392
modernizing|0.0004051863857374392
issued|0.0004051863857374392
rob|0.0004051863857374392
four|0.0008103727714748784
farms|0.0004051863857374392
welfare|0.0016207455429497568
go|0.0004051863857374392
follow|0.0008103727714748784
settlement|0.0004051863857374392
worked|0.0004051863857374392
seemed|0.0004051863857374392
griffin|0.0008103727714748784
adamant|0.0004051863857374392
caldwell|0.0008103727714748784
atlanta's|0.0008103727714748784
byrd|0.0004051863857374392
thursday|0.0004051863857374392
to|0.022285251215559156
charge|0.0008103727714748784
praised|0.0004051863857374392
voted|0.0008103727714748784
under|0.0012155591572123178
outmoded|0.0004051863857374392
worth|0.0012155591572123178
pay|0.0008103727714748784
1,119|0.0004051863857374392
legislators|0.0016207455429497568
commerce|0.0004051863857374392
very|0.0004051863857374392
none|0.0008103727714748784
dissents|0.0004051863857374392
georgia|0.0016207455429497568
every|0.0004051863857374392
anonymous|0.0012155591572123178
got|0.0008103727714748784
petitions|0.0008103727714748784
trouble|0.0008103727714748784
governments|0.0004051863857374392
highways|0.0004051863857374392
school|0.002025931928687196
sen.|0.0004051863857374392
policeman|0.0008103727714748784
did|0.0008103727714748784
issue|0.002025931928687196
wednesday|0.0004051863857374392
lt.|0.0004051863857374392
item|0.0004051863857374392
race|0.0016207455429497568
highway|0.0028363047001620746
harry|0.0004051863857374392
commented|0.0008103727714748784
force|0.0004051863857374392
miller|0.0008103727714748784
sign|0.0004051863857374392
past|0.0004051863857374392
battle|0.0004051863857374392
likely|0.0004051863857374392
cost|0.0004051863857374392
pass|0.0004051863857374392
further|0.0004051863857374392
blue|0.0008103727714748784
what|0.0004051863857374392
allowances|0.0004051863857374392
stood|0.0004051863857374392
constitution|0.0004051863857374392
assistance|0.0004051863857374392
brief|0.0004051863857374392
consistently|0.0004051863857374392
carey|0.0004051863857374392
goes|0.0004051863857374392
endorse|0.0004051863857374392
new|0.0024311183144246355
learned|0.0004051863857374392
rd.|0.0004051863857374392
ever|0.0008103727714748784
public|0.0008103727714748784
told|0.0004051863857374392
outgoing|0.0004051863857374392
million|0.002025931928687196
jury|0.007293354943273906
servants|0.0004051863857374392
votes|0.0004051863857374392
test|0.0008103727714748784
operating|0.0004051863857374392
defeated|0.0004051863857374392
november|0.0004051863857374392
strong|0.0004051863857374392
teacher|0.0008103727714748784
wait|0.0004051863857374392
daughter|0.0004051863857374392
receive|0.0004051863857374392
items|0.0004051863857374392
elaborate|0.0004051863857374392
studied|0.0004051863857374392
caldwell's|0.0004051863857374392
friendly|0.0004051863857374392
reports|0.0008103727714748784
controversy|0.0008103727714748784
implementation|0.0008103727714748784
airport|0.0008103727714748784
periodic|0.0004051863857374392
coolest|0.0008103727714748784
permit|0.0008103727714748784
action|0.0012155591572123178
schley|0.0004051863857374392
members|0.0004051863857374392
campaign|0.002025931928687196
juries|0.0004051863857374392
precincts|0.0004051863857374392
while|0.0004051863857374392
marked|0.0004051863857374392
county|0.006077795786061589
29-5|0.0004051863857374392
enthusiasm|0.0004051863857374392
earlier|0.0004051863857374392
armed|0.0004051863857374392
unit|0.0004051863857374392
opposes|0.0004051863857374392
from|0.0016207455429497568
takes|0.0004051863857374392
would|0.003646677471636953
<s>|0.04051863857374392
hospital|0.0004051863857374392
september-october|0.0004051863857374392
visit|0.0004051863857374392
two|0.0012155591572123178
next|0.0004051863857374392
pearl|0.0004051863857374392
foster|0.0004051863857374392
opposed|0.0004051863857374392
taken|0.0004051863857374392
more|0.0012155591572123178
``|0.014181523500810372
formally|0.0004051863857374392
sessions|0.0004051863857374392
jr.|0.0012155591572123178
validity|0.0004051863857374392
telephone|0.0004051863857374392
phone|0.0004051863857374392
8|0.0004051863857374392
employed|0.0008103727714748784
hold|0.0004051863857374392
appointed|0.0004051863857374392
must|0.0012155591572123178
keeping|0.0004051863857374392
word|0.0004051863857374392
this|0.003646677471636953
work|0.002025931928687196
believes|0.0004051863857374392
can|0.0004051863857374392
praise|0.0004051863857374392
henry|0.0004051863857374392
making|0.0004051863857374392
fulton|0.005672609400324149
something|0.0004051863857374392
violence|0.0004051863857374392
1962|0.0004051863857374392
re-set|0.0004051863857374392
tax|0.0008103727714748784
days|0.0004051863857374392
his|0.004862236628849271
mrs.|0.0004051863857374392
council|0.0004051863857374392
allowed|0.0004051863857374392
sought|0.0004051863857374392
appointment|0.0004051863857374392
end|0.0004051863857374392
saturday's|0.0004051863857374392
provide|0.0008103727714748784
meanwhile|0.0004051863857374392
1|0.0016207455429497568
sunday|0.0008103727714748784
influences|0.0004051863857374392
widespread|0.0004051863857374392
establishment|0.0004051863857374392
$100|0.0004051863857374392
plans|0.0004051863857374392
may|0.0004051863857374392
after|0.0016207455429497568
tabb|0.0004051863857374392
mac|0.0004051863857374392
disable|0.0004051863857374392
date|0.0004051863857374392
court|0.0016207455429497568
law|0.0012155591572123178
man|0.0004051863857374392
a|0.02188006482982172
ambiguous|0.0004051863857374392
effective|0.0004051863857374392
jail|0.0012155591572123178
allow|0.0004051863857374392
enter|0.0008103727714748784
democratic|0.0004051863857374392
make|0.0012155591572123178
wind|0.0004051863857374392
bush|0.0012155591572123178
office|0.0008103727714748784
pointed|0.0004051863857374392
midnight|0.0004051863857374392
soon|0.0004051863857374392
proportionate|0.0004051863857374392
produced|0.0004051863857374392
held|0.0008103727714748784
through|0.0008103727714748784
committee|0.0016207455429497568
protests|0.0004051863857374392
multi-million-dollar|0.0004051863857374392
mayor|0.0016207455429497568
wife's|0.0004051863857374392
superior|0.0008103727714748784
police|0.0004051863857374392
fit|0.0004051863857374392
,|0.03565640194489465
platform|0.0004051863857374392
402|0.0004051863857374392
attended|0.0004051863857374392
speaker|0.0004051863857374392
might|0.0004051863857374392
petition|0.0016207455429497568
then|0.0008103727714748784
them|0.0008103727714748784
good|0.0004051863857374392
greater|0.0004051863857374392
largest|0.0004051863857374392
awarding|0.0004051863857374392
primary|0.0016207455429497568
mention|0.0004051863857374392
they|0.0012155591572123178
not|0.0024311183144246355
traveled|0.0004051863857374392
realize|0.0004051863857374392
association|0.0004051863857374392
reconstruction|0.0004051863857374392
term|0.0012155591572123178
attorneys|0.0004051863857374392
l.|0.0004051863857374392
james|0.0004051863857374392
drop|0.0004051863857374392
adjournment|0.0008103727714748784
leading|0.0004051863857374392
--|0.002025931928687196
reasonable|0.0004051863857374392
each|0.0004051863857374392
$50|0.0004051863857374392
found|0.0004051863857374392
went|0.0004051863857374392
term-end|0.0004051863857374392
bond|0.0012155591572123178
married|0.0004051863857374392
mental|0.0004051863857374392
house|0.002025931928687196
revised|0.0004051863857374392
reduce|0.0004051863857374392
snodgrass|0.0004051863857374392
gun|0.0004051863857374392
carry|0.0004051863857374392
entering|0.0004051863857374392
year|0.0008103727714748784
our|0.0008103727714748784
operation|0.0004051863857374392
requesting|0.0004051863857374392
agriculture|0.0004051863857374392
rescind|0.0008103727714748784
out|0.0012155591572123178
daniel's|0.0004051863857374392
jackson|0.0004051863857374392
opened|0.0004051863857374392
robert|0.0004051863857374392
since|0.0004051863857374392
research|0.0004051863857374392
increase|0.0012155591572123178
investigation|0.0004051863857374392
health|0.0004051863857374392
revolving|0.0008103727714748784
newly|0.0004051863857374392
appraisers|0.0004051863857374392
gop|0.0004051863857374392
announced|0.0004051863857374392
calmest|0.0004051863857374392
e.|0.0004051863857374392
friday|0.0016207455429497568
dorsey|0.0004051863857374392
ask|0.0008103727714748784
wanted|0.0004051863857374392
starts|0.0004051863857374392
put|0.0004051863857374392
so|0.0008103727714748784
concessionaires|0.0004051863857374392
where|0.0004051863857374392
conducted|0.0004051863857374392
place|0.0016207455429497568
incorporated|0.0004051863857374392
divorce|0.0004051863857374392
davis|0.0012155591572123178
repealed|0.0004051863857374392
austin|0.0004051863857374392
support|0.0004051863857374392
first|0.0016207455429497568
major|0.0004051863857374392
feel|0.0004051863857374392
number|0.0012155591572123178
ala.|0.0004051863857374392
one|0.0016207455429497568
improving|0.0004051863857374392
featured|0.0004051863857374392
grady|0.0004051863857374392
long|0.0004051863857374392
fees|0.0004051863857374392
vote|0.0016207455429497568
says|0.0008103727714748784
87-31|0.0004051863857374392
george|0.0004051863857374392
size|0.0004051863857374392
city|0.003646677471636953
given|0.0004051863857374392
management|0.0004051863857374392
inure|0.0004051863857374392
automobile|0.0004051863857374392
top|0.0004051863857374392
swipe|0.0004051863857374392
system|0.0008103727714748784
relations|0.0004051863857374392
interlude|0.0004051863857374392
priority|0.0008103727714748784
2|0.0012155591572123178
listed|0.0012155591572123178
hurdle|0.0004051863857374392
tom|0.0004051863857374392
john|0.0004051863857374392
williams|0.002025931928687196
too|0.0004051863857374392
urban|0.0004051863857374392
passed|0.0008103727714748784
that|0.011345218800648298
serve|0.0004051863857374392
took|0.0008103727714748784
rejected|0.0004051863857374392
off|0.0004051863857374392
1913|0.0004051863857374392
than|0.0008103727714748784
13|0.0004051863857374392
$10|0.0004051863857374392
succeeded|0.0008103727714748784
18|0.0004051863857374392
see|0.0004051863857374392
i|0.0012155591572123178
compensation|0.0004051863857374392
protected|0.0004051863857374392
body's|0.0004051863857374392
were|0.0008103727714748784
toward|0.0004051863857374392
result|0.0004051863857374392
and|0.01620745542949757
aug.|0.0004051863857374392
sam|0.0004051863857374392
constitutional|0.0004051863857374392
topics|0.0004051863857374392
13th|0.0004051863857374392
manner|0.0008103727714748784
have|0.002025931928687196
seen|0.0004051863857374392
georgia's|0.0016207455429497568
apparently|0.0008103727714748784
any|0.0004051863857374392
veteran|0.0008103727714748784
congressional|0.0004051863857374392
1961|0.0004051863857374392
purchasing|0.0008103727714748784
also|0.0012155591572123178
recommended|0.0016207455429497568
practices|0.0012155591572123178
take|0.0008103727714748784
which|0.00526742301458671
populous|0.0004051863857374392
reelection|0.0004051863857374392
such|0.0008103727714748784
experienced|0.0004051863857374392
price|0.0004051863857374392
expires|0.0004051863857374392
paid|0.0004051863857374392
most|0.0004051863857374392
74|0.0004051863857374392
plan|0.0008103727714748784
71|0.0004051863857374392
services|0.0004051863857374392
threats|0.0004051863857374392
future|0.0008103727714748784
pye|0.0004051863857374392
give|0.0004051863857374392
medical|0.0004051863857374392
crowd|0.0004051863857374392
face|0.0004051863857374392
traditional|0.0004051863857374392
orderly|0.0008103727714748784
saw|0.0008103727714748784
voting|0.0008103727714748784
fact|0.0004051863857374392
laws|0.0008103727714748784
d.|0.0004051863857374392
directed|0.0004051863857374392
signatures|0.0004051863857374392
shot|0.0004051863857374392
agreed|0.0004051863857374392
hopper|0.0004051863857374392
undue|0.0004051863857374392
rep.|0.0008103727714748784
unmeritorious|0.0004051863857374392
session|0.0008103727714748784
find|0.0004051863857374392
occupation|0.0004051863857374392
just|0.0004051863857374392
sheriff|0.0008103727714748784
title|0.0004051863857374392
merger|0.0004051863857374392
(|0.0012155591572123178
heavily|0.0004051863857374392
$4|0.0004051863857374392
employes|0.0004051863857374392
should|0.0024311183144246355
being|0.002025931928687196
only|0.0004051863857374392
candidates|0.0008103727714748784
durwood|0.0004051863857374392
local|0.0004051863857374392
achieve|0.0004051863857374392
dispute|0.0004051863857374392
do|0.0004051863857374392
distribute|0.0004051863857374392
gubernatorial|0.0004051863857374392
bonds|0.0024311183144246355
contracts|0.0004051863857374392
assistant|0.0004051863857374392
allen|0.0008103727714748784
enthusiastic|0.0004051863857374392
remedy|0.0004051863857374392
ones|0.0004051863857374392
despite|0.0008103727714748784
during|0.0004051863857374392
years|0.0004051863857374392
procedures|0.0004051863857374392
him|0.0004051863857374392
areas|0.0004051863857374392
regarding|0.0004051863857374392
pistol|0.0004051863857374392
bar|0.0004051863857374392
generally|0.0004051863857374392
irregularities|0.0012155591572123178
wasn't|0.0004051863857374392
investigate|0.0004051863857374392
cheshire|0.0004051863857374392
recommendations|0.0004051863857374392
quickie|0.0004051863857374392
opelika|0.0004051863857374392
set|0.0004051863857374392
fair|0.0004051863857374392
principal|0.0004051863857374392
w.|0.0004051863857374392
liquor|0.0004051863857374392
notice|0.0004051863857374392
relative|0.0004051863857374392
elected|0.0012155591572123178
j.|0.0004051863857374392
officials|0.0004051863857374392
are|0.002025931928687196
operated|0.0008103727714748784
chambers|0.0004051863857374392
resigned|0.0008103727714748784
best|0.0004051863857374392
feared|0.0004051863857374392
byrd's|0.0004051863857374392
said|0.009724473257698542
1923|0.0004051863857374392
bowden|0.0004051863857374392
federal|0.0016207455429497568
its|0.002025931928687196
state|0.004862236628849271
won|0.0004051863857374392
raises|0.0008103727714748784
allotted|0.0004051863857374392
deputies|0.0008103727714748784
before|0.0008103727714748784
privilege|0.0008103727714748784
available|0.0004051863857374392
we|0.0008103727714748784
responses|0.0004051863857374392
marvin|0.0004051863857374392
handful|0.0004051863857374392
however|0.0012155591572123178
efficiency|0.0004051863857374392
approval|0.0004051863857374392
picking|0.0004051863857374392
$3|0.0004051863857374392
problem|0.0004051863857374392
legislature|0.0016207455429497568
both|0.0012155591572123178
protect|0.0004051863857374392
last|0.0004051863857374392
career|0.0004051863857374392
many|0.0008103727714748784
gainesville|0.0004051863857374392
according|0.0004051863857374392
against|0.0004051863857374392
enabling|0.0008103727714748784
became|0.0004051863857374392
berry|0.0004051863857374392
receives|0.0004051863857374392
expended|0.0004051863857374392
guardians|0.0004051863857374392
expense|0.0004051863857374392
approve|0.0004051863857374392
asked|0.0008103727714748784
duty|0.0004051863857374392
among|0.0004051863857374392
tuesday|0.0008103727714748784
church|0.0004051863857374392
resignation|0.0004051863857374392
bellwood|0.0004051863857374392
considering|0.0004051863857374392
reconsideration|0.0004051863857374392
political|0.0008103727714748784
three|0.0004051863857374392
been|0.0028363047001620746
.|0.03606158833063209
combined|0.0004051863857374392
interest|0.0008103727714748784
certain|0.0004051863857374392
expected|0.0016207455429497568
meeting|0.0008103727714748784
lived|0.0004051863857374392
received|0.0016207455429497568
fire|0.0004051863857374392
offered|0.0004051863857374392
republicans|0.002025931928687196
cruelty|0.0004051863857374392
sales|0.0004051863857374392
fund|0.0008103727714748784
child|0.0004051863857374392
prices|0.0004051863857374392
atlanta|0.002025931928687196
evidence|0.0004051863857374392
former|0.0004051863857374392
present|0.0004051863857374392
homes|0.0004051863857374392
exception|0.0008103727714748784
handling|0.0004051863857374392
abandoned|0.0004051863857374392
these|0.0024311183144246355
polls|0.0012155591572123178
consulted|0.0004051863857374392
governor|0.0008103727714748784
will|0.005672609400324149
technical|0.0004051863857374392
near|0.0004051863857374392
texas|0.0012155591572123178
policies|0.0004051863857374392
aid|0.0004051863857374392
property|0.0008103727714748784
p.|0.0004051863857374392
study|0.0004051863857374392
hard-fought|0.0004051863857374392
promised|0.0004051863857374392
program|0.0008103727714748784
emphasizing|0.0004051863857374392
voters|0.0016207455429497568
order|0.0004051863857374392
is|0.004862236628849271
it|0.007698541329011345
